Zeit  1 - Langsame Messrate [s]	Kraft [kN]	DMS hinten [stra]	DMS vorn [stra]
74,2000035243109	-7,17520841310488E-02	108,47664552182	-112,684543007053	
74,4000035338104	-7,18895841325775E-02	108,422651969828	-112,742136129178	
74,6000035433099	-7,17604174644748E-02	108,433450680226	-112,727737848647	
74,8000035528094	-7,13145841261849E-02	108,462247241288	-112,688142577186	
75,0000035623088	-7,15604174622513E-02	108,462247241288	-112,702540857717	
75,2000035718083	-7,15854174625292E-02	108,509041653015	-112,666545156389	
75,4000035813078	-7,15541674621818E-02	29217,6819713116	-112,652146875858	
75,6000035908073	-7,46958341637765E-02	114,354743548669	-108,732215001248	
75,8000036003068	-0,071908334132786	110,017261538655	-111,629868958145	
76,0000036098063	-7,11083341238918E-02	108,681821019389	-112,536960631609	
76,2000036193058	-7,09333341219462E-02	108,685420589522	-112,572956332937	
76,4000036288053	-7,09333341219462E-02	108,861799526028	-112,518962780945	
76,6000036383048	-0,070620834118472	108,904994367622	-112,497365360148	
76,8000036478043	-7,06270841185415E-02	108,919392648153	-112,504564500414	
77,0000036573038	-6,88708340990161E-02	108,958987919614	-112,320986423641	
77,2000036668032	-4,16187504627032E-02	109,790488620289	-109,898475724272	
77,4000036763027	4,16041671292078E-03	111,266312374733	-106,176520206966	
77,6000036858022	5,18520839098073E-02	112,904116785154	-102,296183603816	
77,8000036953017	0,095643751063335	114,444732801989	-98,6462194891647	
78,0000037048012	0,140183334891844	116,060939791612	-94,8990669809282	
78,2000037143007	0,183241668703886	117,644750650041	-91,3570899702609	
78,4000037238002	0,226450002517595	119,257358069532	-87,7359224166721	
78,6000037332997	0,267237502971057	120,700785692781	-84,3595256321132	
78,8000037427992	0,309529170107908	122,198206868023	-80,8931395942345	
79,0000037522987	0,350091670558868	123,695628043264	-77,5311410902068	
79,2000037617981	0,390862504345478	125,171451797709	-74,1151490341872	
79,4000037712976	0,429920838113048	126,625678131357	-70,8503389237449	
79,6000037807971	0,471262505239338	128,234685980715	-67,4127494469285	
79,8000037902966	0,510943755680501	129,764503287151	-64,1083440650254	
80,0000037997961	0,550720839456062	131,276322742924	-60,7643434116617	
80,2000038092956	0,588010423203968	132,730549076572	-57,6579143870622	
80,4000038187951	0,626481256965008	134,116383577697	-54,5478857923299	
80,6000038282946	0,664506257387757	135,51301678922	-51,5134481703863	
80,8000038377941	0,701318757797026	136,949245272204	-48,4106187159196	
81,0000038472936	0,736591674855845	138,306283212267	-45,4373737862334	
81,200003856793	0,774097925272827	139,699316853657	-42,4137348746881	
81,4000038662925	0,809102092328658	140,969965110533	-39,5340787684545	
81,600003875792	0,844452092721667	142,312604770064	-36,5968295400962	
81,8000038852915	0,879272926442127	143,604850447737	-33,832359678112	
82,000003894791	0,91446042683333	144,954689247534	-30,9886992732063	
82,2000039042905	0,948279177209315	146,210939223878	-28,2638246826828	
82,40000391379	0,982272927587246	147,549979313277	-25,438162128441	
82,6000039232895	1,01485001128276	148,799030149356	-22,7852789405733	
82,800003932789	1,04802292831823	150,040881845169	-20,0820017708465	
83,0000039422885	1,08031876201062	151,311530102044	-17,4507160037756	
83,2000039517879	1,11293542903991	152,682966322638	-14,7654366847128	
83,4000039612874	1,14378334604953	153,888822317123	-12,2421380216256	
83,6000039707869	1,17615834640947	155,123474872671	-9,65044752601534	
83,8000039802864	1,205679180071	156,314932586625	-7,21353854611516	
84,0000039897859	1,23569584707138	157,463195458986	-4,70823773369193	
84,2000039992854	1,26447918072472	158,643854462542	-2,30372488498688	
84,4000040087849	1,29440626439077	159,867708307691	0,12598495464772	
84,6000040182844	1,3220166813644	161,019570750184	2,37571628764272	
84,8000040277839	1,34910001499884	162,146236201748	4,60385019984096	
85,0000040372834	1,37467084861646	163,17931282986	6,63760732486844	
85,2000040467829	1,40080209890698	164,208789887838	8,72895757202059	
85,4000040562823	1,42438126583579	165,15187726263	10,6511280229315	
85,6000040657818	1,44770834942847	166,076966786757	12,5373027725145	
85,8000040752813	1,47003959967674	166,991257600486	14,2794947167858	
86,0000040847808	1,49313126660013	167,919946694747	16,093678063713	
86,2000040942803	1,51260001681658	168,647059861571	17,720683763735	
86,4000041037798	1,53293751704268	169,482160132378	19,3692868845537	
86,6000041132793	1,55381876727483	170,284864271991	20,9818943040445	
86,8000041227788	1,57380001749698	171,04437357001	22,5801034430042	
87,0000041322783	1,59287918437576	171,847077709623	24,1423168806359	
87,2000041417778	1,61322501793529	172,678578410298	25,7693225806579	
87,4000041512772	1,63163335147328	173,402092006989	27,2955403169617	
87,6000041607767	1,65039376834852	174,143603454344	28,8073597727343	
87,8000041702762	1,66822501854676	174,917511032894	30,2651856765151	
88,0000041797757	1,68616876874626	175,695018181577	31,7662064218894	
88,2000041892752	1,70402710227813	176,411332638003	33,1700387736782	
88,4000041987747	1,72263960248506	177,149244515225	34,6062672566623	
88,6000042082742	1,73961251934043	177,840361980721	35,9453073460609	
88,8000042177737	1,7559000195215	178,513481595553	37,2735487250611	
89,0000042272732	1,77185210303219	179,218997341581	38,5945909637958	
89,2000042367727	1,78828960321493	179,960508788936	40,0056224558502	
89,4000042462721	1,80248752003945	180,648026684299	41,1934805996716	
89,6000042557716	1,81654585352908	181,238356186077	42,345343042165	
89,8000042652711	1,83013752034685	181,727897724137	43,3784196702763	
90,0000042747706	1,84326877049284	182,246235823259	44,4006975879893	
90,2000042842701	1,85652502064022	182,786171343178	45,4409733563662	
90,4000042937696	1,87071877079802	183,318907722831	46,5568400975317	
90,6000043032691	1,88473543762052	183,902038084343	47,6655076984316	
90,8000043127686	1,89910002111355	184,463571025059	48,8101710006595	
91,0000043222681	1,91165002125308	185,03230310604	49,8972411807626	
91,2000043317676	1,92506877140227	185,597435616888	50,9051208179444	
91,400004341267	1,93741460487286	186,083377584815	51,8194116316736	
91,6000043507665	1,95020627168174	186,547722131945	52,7660985765979	
91,800004360266	1,96123335513767	187,001267968677	53,6479932591319	
92,0000043697655	1,97322918860436	187,472811656073	54,5766823533922	
92,200004379265	1,98488960540067	187,951554483734	55,4585770359263	
92,4000043887645	1,99726252220489	188,520286564715	56,4520583925769	
92,600004398264	2,00863960566471	189,04222423397	57,4491393193603	
92,8000044077635	2,02163752247588	189,618155455217	58,4822159474716	
93,000004417263	2,03506877262521	190,190487106331	59,4900955846533	
93,2000044267625	2,04776668943305	190,608037241735	60,4727782309055	
93,400004436262	2,06019377290454	191,147972761653	61,5634479811415	
93,6000044457614	2,07324793971634	191,691507851705	62,6397194508463	
93,8000044552609	2,08662710653175	192,310633914545	63,7087917802855	
94,0000044647604	2,09916044000443	192,933359547518	64,8174593811855	
94,2000044742599	2,11192919014638	193,498492058367	65,8829321404919	
94,4000044837594	2,12571252363296	194,114018551074	67,0419937232509	
94,6000044932589	2,13884377377894	194,639555790462	68,0714707812294	
94,8000045027584	2,15198335725836	195,129097328521	69,082949988544	
95,0000045122579	2,16497919073618	195,60424058605	70,1268253270537	
95,2000045217574	2,17940002422984	196,198169657961	71,2426920682192	
95,4000045312569	2,19251044104226	196,640916784294	72,2757686963305	
95,6000045407563	2,20519169118325	196,745304318145	73,4024341478944	
95,8000045502558	2,21877502466759	197,101661761291	74,4571081968024	
96,0000045597553	2,23327919149551	197,519211896695	75,4865852547809	
96,2000045692548	2,24690002498028	197,929562891833	76,5124627426267	
96,4000045787543	2,25952502512064	198,480297122151	77,6175307733938	
96,6000045882538	2,27221044192834	198,955440379679	78,704600953497	
96,8000045977533	2,28624169208433	199,542170311324	79,8096689842641	
97,0000046072528	2,29985210890231	200,139698953368	80,9039383046329	
97,2000046167523	2,31241460904198	200,694032753818	81,9154175119475	
97,4000046262518	2,32567502585607	201,298760536127	82,9484941400588	
97,6000046357512	2,33876044266822	201,849494766444	83,9743716279045	
97,8000046452507	2,35186044281386	202,461421689019	85,0686409482732	
98,0000046547502	2,36481044295783	203,022954629734	86,1089167166501	
98,2000046642497	2,37854169311049	203,588087140583	87,1815886162221	
98,4000046737492	2,39119169325113	204,189215352759	88,2002669638023	
98,6000046832487	2,40474169340177	204,844337116927	89,2981358543038	
98,8000046927482	2,41698127687118	205,459863609634	90,3528099032119	
99,0000047022477	2,43028961035247	206,032195260748	91,3822869611904	
99,2000047117472	2,44315419382883	206,554132930003	92,3433721866459	
99,4000047212467	2,4565354439776	207,148062001914	93,4124445160851	
99,6000047307462	2,46888752744826	207,583609987982	94,3771293116733	
99,8000047402456	2,48246877759925	208,033556254581	95,3562123877928	
100,000004749745	2,4946875277351	208,533896503039	96,3244967535138	
100,200004759245	2,50757919454509	209,07743159309	97,3539738114923	
100,400004768744	2,51956044467829	209,606568402611	98,3042603265494	
100,600004778244	2,53277502815854	210,153703062795	99,3589343754575	
100,800004787743	2,54475419495839	210,664842021652	100,323619171046	
101,000004797243	2,55764377843502	211,168781840242	101,327899238095	
101,200004806742	2,56963961190172	211,647524667904	102,238590481691	
101,400004816242	2,5814354453662	212,047076952644	103,192476566881	
101,600004825741	2,59286669549329	212,497023219243	104,139163511805	
101,800004835241	2,60436461228778	213,008162178099	105,136244438589	
102,00000484474	2,61552502907853	213,432911453769	106,028937831521	
102,20000485424	2,62776461254794	213,951249552891	106,975624776445	
102,400004863739	2,63790627932735	214,631568307988	107,846720748581	
102,600004873239	2,65070836280302	215,362281044945	108,793407693505	
102,800004882738	2,66228127959835	215,895017424598	109,628507964313	
103,000004892237	2,67499377973968	216,344963691197	110,585993619636	
103,200004901737	2,68657294653508	216,834505229257	111,525481424294	
103,400004911236	2,69957294667961	217,446432151832	112,605352464132	
103,600004920736	2,71098753013985	218,018763802946	113,526842418127	
103,800004930235	2,72332503027701	218,562298892997	114,484328073449	
104,000004939735	2,7344687804009	219,12023226358	115,369822326116	
104,200004949234	2,74576878052653	219,60977380164	116,287712709978	
104,400004958734	2,7570958639858	220,063319638371	117,043622437865	
104,600004968233	2,76991461412831	220,51326590497	117,968711961992	
104,800004977733	2,7816333642586	221,024404863827	118,879403205588	
105,000004987232	2,79383753106094	221,549942103215	119,833289290778	
105,200004996732	2,80555836452459	222,089877623133	120,668389561586	
105,400005006231	2,81824169799893	222,676607554778	121,633074357174	
105,600005015731	2,82860211478078	223,148151242174	122,554564311169	
105,80000502523	2,84093961491794	223,641292350367	123,540846527554	
106,00000503473	2,852008365041	224,120035178028	124,45153777115	
106,200005044229	2,86461878184787	224,623974996619	125,52061010059	
106,400005053729	2,87611878197572	225,135113955475	126,481695326045	
106,600005063228	2,88798336544096	225,703846036457	127,579564216547	
106,800005072728	2,89982503223928	226,182588864118	128,526251161471	
107,000005082227	2,91218544904336	226,751320945099	129,562927359715	
107,200005091727	2,92314586583188	227,291256465018	130,516813444905	
107,400005101226	2,93489794929587	227,805994994007	131,481498240493	
107,600005110726	2,94611878275396	228,237943409942	132,338195932098	
107,800005120225	2,95862086622628	228,731084518135	133,248887175694	
108,000005129725	2,96920003301057	229,206227775663	134,145180138759	
108,200005139224	2,98074378313891	229,760561576113	135,171057626605	
108,400005148724	2,99281669993979	230,368888928555	136,146541132592	
108,600005158223	3,00505003340913	230,952019290067	137,136422919109	
108,800005167723	3,0154958668586	231,48475566972	138,050713732839	
109,000005177222	3,0284062836688	232,017492049374	139,069392080419	
109,200005186722	3,04050420046997	232,52863100823	139,980083324015	
109,400005196221	3,05279586727329	233,064966958016	140,937568979338	
109,600005205721	3,06390836739683	233,543709785677	141,826662802137	
109,80000521522	3,07668753420558	234,087244875729	142,845341149718	
110,00000522472	3,08897086767547	234,61638168525	143,745233682916	
110,200005234219	3,10222920115621	235,30030001048	144,803507301956	
110,400005243719	3,1130854512769	235,905027792789	145,760992957279	
110,600005253218	3,12592295141963	236,452162452973	146,761673454195	
110,800005262718	3,13771461821739	236,909307859838	147,632769426331	
111,000005272217	3,15027295169034	237,434845099226	148,622651212849	
111,200005281717	3,16157503514933	237,974780619144	149,554939877242	
111,400005291216	3,17610628531088	238,583107971586	150,595215645619	
111,600005300716	3,18821461877883	239,141041342169	151,556300871074	
111,800005310215	3,20037711891405	239,677377291955	152,542583087459	
112,000005319715	3,21175211904051	240,256908083335	153,482070892118	
112,200005329214	3,22388545250874	240,782445322722	154,479151818901	
112,400005338714	3,23556253597189	241,329579982907	155,400641772896	
112,600005348213	3,24812711944492	241,880314213224	156,361726998352	
112,800005357713	3,26004586957743	242,398652312346	157,290416092612	
113,000005367212	3,27226670304663	242,97098396346	158,305494870059	
113,200005376711	3,28449586984925	243,5901100263	159,334971928038	
113,400005386211	3,29656461998343	244,205636519007	160,375247696415	
113,60000539571	3,30765003677334	244,76356988959	161,321934641339	
113,80000540521	3,32021670357972	245,296306269243	162,337013418786	
114,000005414709	3,33156045370583	245,731854255311	163,190111540258	
114,200005424209	3,34360212050638	246,282588485628	164,154796335846	
114,400005433708	3,35547503730504	246,815324865282	165,079885859974	
114,600005443208	3,36761462077334	247,394855656661	166,076966786757	
114,800005452707	3,37927920423635	247,927592036314	166,987658030353	
115,000005462207	3,3915792043731	248,525120678358	167,98833852727	
115,200005471706	3,4034458711717	249,007463076152	168,909828481264	
115,400005481206	3,41536878797092	249,493405044079	169,798922304064	
115,600005490705	3,42647920476111	249,925353460014	170,634022574872	
115,800005500205	3,43833753822628	250,472488120198	171,541114248335	
116,000005509704	3,450245871692	250,95123094786	172,405011080205	
116,200005519204	3,46327503850353	251,530761739239	173,398492436856	
116,400005528703	3,47456045529566	252,063498118892	174,312783250585	
116,600005538203	3,48593128875541	252,592634928413	175,284667186439	
116,800005547702	3,49749378888396	253,1181721678	176,242152841762	
117,000005557202	3,51006462235705	253,694103389047	177,268030329607	
117,200005566701	3,52177712248726	254,147649225779	178,171522432938	
117,400005576201	3,53317920594736	254,676786035299	179,0894128168	
117,6000055857	3,54406670606841	255,151929292828	179,924513087608	
117,8000055952	3,55563753953038	255,691864812747	180,903596163727	
118,000005604699	3,56599170631216	256,185005920939	181,814287407324	
118,200005614199	3,57685628976628	256,750138431787	182,81496790424	
118,400005623698	3,58893545656724	257,290073951706	183,76885398943	
118,600005633198	3,60033129002727	257,86240560282	184,755136205815	
118,800005642697	3,61138962348355	258,341148430482	185,658628309146	
119,000005652197	3,62282295694399	258,787495126948	186,504527290352	
119,200005661696	3,63378129039916	259,194246551953	187,372023692355	
119,400005671196	3,64515212385891	259,708985080943	188,30791192688	
119,600005680695	3,65536462397245	260,14453306701	189,193406179547	
119,800005690195	3,66645837409578	260,637674175203	190,118495703675	
120,000005699694	3,67846879089598	261,148813134059	191,011189096607	
120,200005709194	3,68982504102223	261,656352522783	191,857088077813	
120,400005718693	3,69975212446593	262,099099649116	192,674190497957	
120,600005728193	3,71098962459087	262,577842476778	193,574083031155	
120,800005737692	3,72263129138696	263,081782295369	194,49557298515	
121,000005747192	3,73412920818146	263,596520824358	195,395465518348	
121,200005756691	3,74505212496956	264,136456344277	196,316955472343	
121,400005766191	3,7570125417692	264,73398498632	197,252843706869	
121,60000577569	3,76850837523034	265,19832953345	198,174333660863	
121,80000578519	3,77971670868828	265,738265053369	199,12462017592	
122,000005794689	3,7902271254718	266,245804442093	200,010114428587	
122,200005804189	3,8014854589303	266,656155437231	200,834415988997	
122,400005813688	3,81380420906726	267,232086658478	201,809899494983	
122,600005823188	3,82492087585752	267,782820888795	202,788982571103	
122,800005832687	3,83639587598509	268,358752110042	203,746468226425	
123,000005842187	3,84712087610433	268,927484191023	204,73275044281	
123,200005851686	3,85920629290536	269,507014982402	205,733430939727	
123,400005861185	3,86992087635781	270,018153941259	206,654920893721	
123,600005870685	3,88095629314716	270,500496339053	207,576410847716	
123,800005880184	3,89175004326717	271,000836587511	208,451106389984	
124,000005889684	3,90322504339474	271,486778555438	209,343799782917	
124,200005899183	3,91457296018757	272,026714075357	210,261690166779	
124,400005908683	3,92610837698248	272,591846586205	211,258771093562	
124,600005918182	3,93707504377107	273,04899199307	212,108269644901	
124,800005927682	3,9489833772368	273,556531381793	213,04775744956	
125,000005937181	3,95889796068036	273,999278508127	213,8864572905	
125,200005946681	3,97052504414296	274,416828643531	214,768351973034	
125,40000595618	3,98148546093148	274,888372330926	215,646647085436	
125,60000596568	3,99319587772834	275,413909570314	216,550139188766	
125,800005975179	4,00396462784806	275,889052827843	217,403237310238	
126,000005984679	4,01572087797877	276,472183189355	218,41111694742	
126,200005994178	4,02767296144498	277,008519139141	219,347005181946	
126,400006003678	4,03944379490918	277,505259817466	220,322488687932	
126,600006013177	4,04859171167755	277,976803504862	221,24757821206	
126,800006022677	4,06057504514411	278,520338594913	222,26625655964	
127,000006032176	4,07289796194777	279,035077123903	223,238140495494	
127,200006041676	4,08592712875929	279,593010494486	224,278416263871	
127,400006051175	4,09681879554705	280,168941715732	225,246700629592	
127,600006060675	4,10996254569318	280,766470357776	226,322972099297	
127,800006070174	4,12192921249289	281,385596420616	227,356048727408	
128,000006079674	4,13325629595215	281,979525492527	228,439519337378	
128,200006089173	4,14404171273873	282,515861442313	229,44739897456	
128,400006098673	4,15670837954622	283,062996102497	230,476876032539	
128,600006108172	4,16883546301437	283,473347097635	231,311976303346	
128,800006117672	4,18166462982367	284,013282617554	232,341453361325	
129,000006127171	4,19332504661998	284,61441082973	233,363731279038	
129,200006136671	4,20581046342545	285,233536892571	234,41120618768	
129,40000614617	4,21768963022419	285,744675851427	235,393888833933	
129,60000615567	4,23066254703508	286,338604923338	236,437764172442	
129,800006165169	4,24110838048455	286,89653829392	237,348455416039	
130,000006174669	4,25444796396619	287,407677252777	238,392330754548	
130,200006184168	4,2662708807643	287,857623519376	239,396610821597	
130,400006193668	4,27996879758325	288,458751731552	240,526875843294	
130,600006203167	4,29177504771451	289,016685102135	241,541954620741	
130,800006212667	4,30561463120171	289,625012454577	242,657821361907	
131,000006222166	4,31776463133679	290,186545395292	243,708895840682	
131,200006231666	4,3314167148219	290,802071888	244,831961722113	
131,400006241165	4,34311046495191	291,367204398848	245,843440929428	
131,600006250665	4,35732921510998	292,025925733149	246,998902942054	
131,800006260164	4,36828129856508	292,497469420545	247,970786877908	
132,000006269664	4,38155421537931	293,112995913252	249,04345877748	
132,200006279163	4,3934354655114	293,685327564366	250,06213712506	
132,400006288663	4,40750629900117	294,351248038933	251,217599137686	
132,600006298162	4,41967504913646	294,977573242038	252,337065448985	
132,800006307662	4,43311671595256	295,679489417933	253,521324022673	
133,000006317161	4,44583129942725	296,302215050906	254,619192913175	
133,200006326661	4,46059171625802	296,946538104676	255,807051056996	
133,40000633616	4,47216463305335	297,464876203798	256,789733703248	
133,600006345659	4,48467713319246	298,091201406904	257,876803883351	
133,800006355159	4,49782296667195	298,710327469744	258,974672773853	
134,000006364658	4,51164171682558	299,329453532584	260,083340374753	
134,200006374158	4,52351463362425	299,894586043432	261,12361614313	
134,400006383657	4,53795838378483	300,528110386804	262,307874716818	
134,600006393157	4,55038546725632	301,086043757387	263,369747905992	
134,800006402656	4,56432505074463	301,629578847438	264,467616796494	
135,000006412156	4,57650213421334	302,223507919349	265,493494284339	
135,200006421655	4,58964588435947	302,774242149666	266,537369622849	
135,400006431155	4,60247505116877	303,317777239718	267,577645391226	
135,600006440654	4,61700630133032	303,983697714284	268,715109553188	
135,800006450154	4,62993338480737	304,581226356328	269,780582312495	
136,000006459653	4,64333338495635	305,185954138637	270,928845184855	
136,200006469153	4,65528546842256	305,765484930016	272,012315794826	
136,400006478652	4,66963130191539	306,438604544848	273,182176087983	
136,600006488152	4,68160630204852	307,000137485564	274,233250566758	
136,800006497651	4,69453963552564	307,550871715881	275,284325045533	
137,000006507151	4,70627921898949	308,116004226729	276,34979780484	
137,20000651665	4,71976671913944	308,771125990897	277,516058527865	
137,40000652615	4,73263755261587	309,433446895331	278,624726128764	
137,600006535649	4,74623546943371	310,124564360827	279,801785562187	
137,800006545149	4,75948755291438	310,776086554863	280,935650154017	
138,000006554648	4,77423963641172	311,506799291819	282,130707438104	
138,200006564148	4,78626671987877	312,025137390941	283,170983206481	
138,400006573647	4,79925630335651	312,622666032985	284,250854246318	
138,600006583147	4,81266463683892	313,187798543833	285,334324856289	
138,800006592646	4,82587088698574	313,850119448267	286,543780420907	
139,000006602146	4,83822505378976	314,458446800709	287,645248881541	
139,200006611645	4,85295213728682	315,1819603974	288,89429971762	
139,400006621145	4,86590422076415	315,71109720692	289,981369897723	
139,600006630644	4,87998963758741	316,341021980159	291,136831910349	
139,800006640144	4,8920625543883	316,848561368883	292,180707248859	
140,000006649643	4,90661047121671	317,453289151192	293,314571840689	
140,200006659143	4,92028338803539	318,115610055625	294,444836862385	
140,400006668642	4,93425213819069	318,846322792582	295,636294576339	
140,600006678142	4,9466688049954	319,404256163165	296,708966475911	
140,800006687641	4,96038130514785	320,005384375341	297,86802805867	
141,000006697141	4,97369588862921	320,689302700572	299,023490071297	
141,20000670664	4,98740213878159	321,340824894607	300,196949934587	
141,40000671614	5,00096255559902	321,949152247049	301,30921710562	
141,600006725639	5,01503547242214	322,546680889092	302,443081697449	
141,800006735139	5,02833338923665	323,205402223393	303,616541560739	
142,000006744638	5,04092505604331	323,878521838225	304,779202713631	
142,200006754138	5,05412505619006	324,566039733589	305,902268595062	
142,400006763637	5,06886672302062	325,314750321209	307,144120290875	
142,600006773137	5,08103963982262	325,926677243784	308,238389611244	
142,800006782636	5,0948083899757	326,621394279413	309,447845175862	
143,000006792136	5,1070958901123	327,244119912386	310,588908907957	
143,200006801635	5,1198438069207	327,769657151774	311,650782097131	
143,400006811135	5,13331672373715	328,377984504215	312,723453996703	
143,600006820634	5,14692922388849	329,087099820375	313,900513430126	
143,800006830133	5,15946880736124	329,677429322153	314,991183180362	
144,000006839633	5,17295630751119	330,303754525259	316,143045622855	
144,200006849132	5,18691672433306	330,969674999826	317,327304196544	
144,400006858632	5,19979797447627	331,578002352268	318,471967498772	
144,600006868131	5,21367297463053	332,243922826834	319,59143381007	
144,800006877631	5,22853755812912	332,895445020869	320,732497542165	
145,00000688713	5,24215630828053	333,496573233046	321,87356127426	
145,20000689663	5,25576672509851	334,155294567347	323,04702113755	
145,400006906129	5,26920630858126	334,806816761382	324,20608272031	
145,600006915629	5,28294589206735	335,479936376214	325,325549031608	
145,800006925128	5,29594589221188	336,181852552108	326,509807605296	
146,000006934628	5,30944172569525	336,854972166941	327,683267468587	
146,200006944127	5,32210214250267	337,43450295832	328,748740227893	
146,400006953627	5,33561047598619	338,057228591293	329,861007398926	
146,600006963126	5,34957714280813	338,751945626922	331,045265972614	
146,800006972626	5,36227297628261	339,410666961223	332,157533143647	
147,000006982125	5,37534172642791	340,069388295524	333,30939558614	
147,200006991625	5,38885839324485	340,778503611684	334,526050291024	
147,400007001124	5,40203339339132	341,480419787578	335,70670929458	
147,600007010624	5,41534381020597	342,196734244004	336,916164859198	
147,800007020123	5,42972922703257	342,920247840695	338,111222143285	
148,000007029623	5,44331464385027	343,517776482739	339,191093183123	
148,200007039122	5,456602143998	344,111705554649	340,314159064554	
148,400007048622	5,46975839414426	344,79562387988	341,494818068109	
148,600007058121	5,48363547763188	345,472343064845	342,661078791134	
148,800007067621	5,49691464444618	346,113066548482	343,802142523229	
149,00000707712	5,51163339460982	346,757389602251	345,004398947582	
149,20000708662	5,52380839474517	347,347719104029	346,116666118614	
149,400007096119	5,53746672823036	347,984843017533	347,246931140311	
149,600007105619	5,55040006170748	348,600369510241	348,344800030813	
149,800007115118	5,56392297852449	349,20509729255	349,453467631713	
150,000007124618	5,57670422866659	349,82422335539	350,565734802745	
150,200007134117	5,59170839550006	350,540537811816	351,789588647895	
150,400007143617	5,60501256231464	351,213657426648	352,945050660521	
150,600007153116	5,61774172912283	351,857980480418	354,125709664077	
150,800007162616	5,63044381259738	352,57069536671	355,306368667632	
151,000007172115	5,64531047942933	353,301408103667	356,51582423225	
151,200007181615	5,65863964624418	353,916934596375	357,610093552619	
151,400007191114	5,67299172973708	354,597253351472	358,790752556175	
151,600007200614	5,68677089655694	355,299169527367	359,989409410395	
151,800007210113	5,70151048005414	356,055079255253	361,256458097138	
152,000007219613	5,71540839687532	356,843385114335	362,519907213748	
152,200007229112	5,72874798035696	357,556100000627	363,725763208233	
152,400007238612	5,74153548049912	358,225620045327	364,888424361125	
152,600007248111	5,75702506400467	358,945534071885	366,101479495876	
152,800007257611	5,76982506414697	359,55746099446	367,192149246112	
153,00000726711	5,78391256430359	360,259377170354	368,430401371792	
153,20000727661	5,79787923112553	360,954094205983	369,650655646808	
153,400007286109	5,81307923129452	361,699205223471	370,932102614082	
153,600007295609	5,82559589810035	362,318331286311	372,058768065646	
153,800007305108	5,83957298158907	363,059842733666	373,304219331592	
154,000007314608	5,85314381507328	363,758159339428	374,477679194883	
154,200007324107	5,86850839857743	364,413281103596	375,687134759501	
154,400007333606	5,88094381538235	365,039606306702	376,785003650002	
154,600007343106	5,89545839887705	365,773918613791	378,052052336745	
154,800007352605	5,90906256569497	366,393044676632	379,200315209106	
155,000007362105	5,92349173252205	367,11295870319	380,416969913989	
155,200007371604	5,93592298266026	367,739283906296	381,514838804491	
155,400007381104	5,95044381615503	368,434000941925	382,792686201632	
155,600007390603	5,96363548296836	369,135917117819	384,00214176625	
155,800007400103	5,97792089979384	369,866629854776	385,272790023126	
156,000007409602	5,99091673327166	370,554147750139	386,421052895486	
156,200007419102	6,00556256676782	371,27766134683	387,616110179573	
156,400007428601	6,01819590024161	371,9219844006	388,803968323395	
156,600007438101	6,03232715039871	372,681493698619	390,063817869872	
156,8000074476	6,04470840053636	373,387009444647	391,280472574756	
157,0000074571	6,05891048402759	374,20411186479	392,565519112162	
157,200007466599	6,07290006751646	374,945623312145	393,80017166771	
157,400007476099	6,08709381767426	375,640340347774	395,016826372594	
157,600007485598	6,09947298447855	376,248667700216	396,132693113759	
157,800007495098	6,114114651308	377,00097785797	397,356546958908	
158,000007504597	6,12729173478783	377,674097472802	398,508409401402	
158,200007514097	6,14177506828219	378,422808060423	399,793455938809	
158,400007523596	6,15388756841685	379,03833455313	400,909322679974	
158,600007533096	6,16876673524894	379,77264686022	402,143975235522	
158,800007542595	6,18131881872182	380,384573782794	403,277839827351	
159,000007552095	6,19508965220825	381,086489958689	404,534089803696	
159,200007561594	6,20707090234146	381,684018600732	405,613960843533	
159,400007571094	6,22141673583428	382,371536496095	406,776621996425	
159,600007580593	6,23423340264344	383,001461269334	407,842094755732	
159,800007590093	6,24801673613001	383,760970567353	409,062349030748	
160,000007599592	6,26053340293583	384,40169405099	410,196213622577	
160,200007609092	6,27456465309183	385,193599480204	411,438065318391	
160,400007618591	6,2870167365636	385,830723393708	412,557531629689	
160,600007628091	6,30039798671237	386,532639569603	413,774186334573	
160,80000763759	6,31241257017928	387,158964772709	414,846858234145	
161,00000764709	6,32728965367801	387,871679659002	416,067112509161	
161,200007656589	6,34043965382421	388,523201853037	417,222574521787	
161,400007666089	6,35426465397791	389,239516309462	418,446428366937	
161,600007675588	6,36683340411764	389,955830765888	419,637886080891	
161,800007685088	6,38133757094556	390,747736195102	420,937330898829	
162,000007694587	6,39386673775152	391,561239045113	422,21517829597	
162,200007704087	6,40755632123705	392,302750492468	423,446231281385	
162,400007713586	6,42025632137825	392,93627483584	424,547699742019	
162,600007723086	6,43418132153306	393,616593590938	425,771553587168	
162,800007732585	6,44691048834125	394,246518364176	426,912617319264	
163,000007742085	6,46119173850002	395,042023363523	428,233659557998	
163,200007751584	6,47442090531376	395,718742548488	429,374723290093	
163,400007761084	6,48825632213425	396,39186216332	430,540984013118	
163,600007770583	6,50160632228267	397,122574900277	431,74324043747	
163,800007780083	6,51557923910468	397,867685917765	433,064282676205	
164,000007789582	6,52915840592232	398,54440510273	434,262939530425	
164,200007799082	6,54353132274878	399,289516120218	435,465195954777	
164,400007808581	6,55583548955224	399,944637884386	436,581062695943	
164,60000781808	6,57044590638134	400,714945892803	437,84091224242	
